Experiment Run,Simulation,Generation,Agent_number,Generation_size,Function,Block,Program,Strategy,Final_Fitness,agentsout,blockmutationrate,elitismquantity,filename,fitnessfunctiontype,fitnesspower,generationsize,generationspacing,generationspercycle,inheritposition,k,lengthtogens,n,numberofblocks,phenotypemutationrate,phenotypetype,programlength,programmutationrate,requirelastgeneration,samplesize,seed,selectiontype,singlestart,steps,strategyexecutionsamplesize,tournamentsize,useratio,writerparams
4976,1,0,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,6,"100,0",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4977,1,100,0,50,NKLandscape,},0,[],0.7373819892385987,1,0,5,results,NKLandscape,8,50,1,1,False,7,"0,100",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4978,1,50,0,50,NKLandscape,{SteepestClimb},0,[SteepestClimb],0.6934524395528859,1,0,5,results,NKLandscape,8,50,1,1,False,7,"1,50",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4979,1,20,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,7,"4,20",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4980,1,10,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,7,"9,10",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4981,1,5,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",0.7578913775992835,1,0,5,results,NKLandscape,8,50,1,1,False,7,"19,5",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4982,1,2,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",0.7578913775992835,1,0,5,results,NKLandscape,8,50,1,1,False,7,"49,2",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4983,1,0,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",0.6934524395528859,1,0,5,results,NKLandscape,8,50,1,1,False,7,"100,0",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4984,1,100,0,50,NKLandscape,},0,[],1.0,1,0,5,results,NKLandscape,8,50,1,1,False,8,"0,100",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4985,1,50,0,50,NKLandscape,{SteepestClimb},0,[SteepestClimb],1.0,1,0,5,results,NKLandscape,8,50,1,1,False,8,"1,50",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4986,1,20,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,8,"4,20",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4987,1,10,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,8,"9,10",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4988,1,5,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,8,"19,5",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4989,1,2,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,8,"49,2",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4990,1,0,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",0.8227673240357959,1,0,5,results,NKLandscape,8,50,1,1,False,8,"100,0",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4991,1,100,0,50,NKLandscape,},0,[],0.9764458659575023,1,0,5,results,NKLandscape,8,50,1,1,False,9,"0,100",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4992,1,50,0,50,NKLandscape,{SteepestClimb},0,[SteepestClimb],1.0,1,0,5,results,NKLandscape,8,50,1,1,False,9,"1,50",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4993,1,20,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",0.9764458659575023,1,0,5,results,NKLandscape,8,50,1,1,False,9,"4,20",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4994,1,10,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,9,"9,10",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4995,1,5,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,9,"19,5",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4996,1,2,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",0.818094464546548,1,0,5,results,NKLandscape,8,50,1,1,False,9,"49,2",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
4997,1,0,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",0.9764458659575023,1,0,5,results,NKLandscape,8,50,1,1,False,9,"100,0",15,1,0.066,NKPhenotype,1,0,True,1,45,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
